CloudFraction,Latitude,Longitude,ScanTime
99.999992,-3.207926,-60.645596,1393268463
56.936504,-3.182886,-60.587624,1387999931
99.999992,-3.169764,-60.516754,1429816129
38.738499,-3.218190,-60.607838,1437161207
53.852737,-2.553818,-60.508087,1400486212
0.000000,0.000000,0.000000,0
76.658195,-3.220517,-60.570961,1427140202
0.000000,0.000000,0.000000,0
100.000000,-3.205191,-60.598412,1403811477
85.373787,-3.466877,-60.586315,1407786544
0.000000,0.000000,0.000000,0
98.512634,-3.199343,-60.590305,1417896489
99.999992,-2.979296,-59.544777,1447959214
100.000000,-3.185164,-60.596512,1394567806
99.999992,-3.197584,-60.542873,1422604469
0.000000,0.000000,0.000000,0
100.000000,-3.212342,-60.515564,1406704075
99.999992,-3.238867,-60.581234,1411112085
57.590858,-3.198469,-60.534225,1435345738
100.000000,-3.232617,-60.578751,1426923873
98.008232,-3.203511,-60.563000,1429561055
51.568848,-3.224249,-60.589836,1411328598
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
46.744125,-3.226324,-60.556602,1438804615
99.999992,-4.235735,-60.462551,1446837758
0.000000,0.000000,0.000000,0
76.134537,-3.210622,-60.520893,1388866166
0.000000,0.000000,0.000000,0
100.000008,-3.266937,-60.535252,1432969626
99.999992,-3.201546,-60.640633,1399619878
63.496834,-3.170361,-60.594574,1437505195
44.302109,-3.244055,-60.687683,1394395768
100.000000,-3.182564,-60.633133,1410940154
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.231493,-60.623913,1420961130
61.333961,-3.225588,-60.610439,1409341043
0.000000,-1.628631,-60.426224,1444028622
100.000000,-3.094626,-61.272949,1386317990
100.000000,-3.091442,-60.569454,1388044507
100.000000,-3.195780,-60.581379,1404977449
100.000000,-3.206108,-60.605732,1387611429
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-2.278505,-60.446102,1422604422
0.000000,0.000000,0.000000,0
100.000000,-3.208902,-60.628769,1398498514
100.000000,-3.186416,-60.614014,1415087366
38.879612,-3.256942,-60.642479,1408908073
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
99.999992,-3.222677,-60.644394,1387350297
99.999992,-3.185348,-60.573841,1396899451
51.144089,-3.227474,-60.589775,1405626909
100.000000,-3.230785,-60.584858,1393402012
0.000000,0.000000,0.000000,0
100.000000,-3.243125,-60.643600,1413055149
18.898975,-3.231980,-60.571999,1411500705
94.631989,-0.356167,-60.182549,1406703970
91.491005,-3.207900,-60.638660,1398798112
100.000000,-3.196214,-60.606934,1445155988
24.989889,-3.197167,-60.596985,1409946213
100.000000,-3.209309,-60.656727,1413360820
100.000000,-3.197350,-60.588478,1386834185
99.999992,-3.202973,-60.561573,1448481305
100.000000,-3.061644,-61.101959,1444378825
67.863487,-3.226961,-60.587788,1421610549
0.000000,0.000000,0.000000,0
100.000000,-3.228163,-60.518887,1448697989
0.000000,0.000000,0.000000,0
99.999985,-2.993286,-59.598953,1446576826
59.850468,-3.243046,-60.588623,1391975030
41.568432,-3.186344,-60.603344,1428522668
100.000000,-3.089825,-61.107483,1420877968
100.000000,-3.243247,-60.612194,1401218724
99.999992,-3.240056,-60.573864,1420400200
100.000000,-3.031891,-61.130108,1408436316
0.000000,0.000000,0.000000,0
99.495499,-3.181436,-60.639900,1434179992
0.000000,0.000000,0.000000,0
0.000000,-3.229244,-60.621033,1408474880
53.637672,-3.238588,-60.656052,1439492823
100.000000,-3.245273,-60.572109,1433574750
100.000000,-3.205125,-60.632244,1423509244
100.000000,-3.200572,-60.507553,1408824852
0.000000,-3.195631,-60.589958,1406187791
99.999992,-3.183310,-60.601639,1437549789
77.864197,-3.263859,-60.686916,1449519685
99.999992,-3.240579,-60.576626,1452023405
56.540291,-3.217308,-60.613827,1406143155
0.000000,0.000000,0.000000,0
100.000000,-3.181741,-60.591820,1430809953
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000008,-3.216365,-60.575878,1440747838
66.890190,-3.218658,-60.610970,1397937896
99.999992,-3.222746,-60.705460,1444767168
95.144409,-3.214411,-60.602928,1403467484
100.000000,-3.192226,-60.627365,1396944080
92.322075,-3.165313,-60.441822,1414959672
99.999992,-3.187287,-60.598244,1394351290
70.603600,-3.189912,-60.571835,1418151761
0.000000,0.000000,0.000000,0
97.476730,-3.191045,-60.587772,1439626425
99.999992,-3.089371,-61.143150,1398759585
93.183594,-3.205753,-60.674622,1421133146
1.883544,-3.221121,-60.659187,1435867852
30.327164,-3.195204,-60.552048,1410290381
100.000000,-3.242921,-60.614319,1426101900
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
83.397659,-3.207070,-60.552032,1400486077
98.474777,-3.217984,-60.548016,1389038126
0.000000,0.000000,0.000000,0
8.374380,-3.178986,-60.572952,1438199264
82.169212,-3.160276,-60.530014,1403295245
83.439697,-3.214193,-60.614067,1406098730
100.000000,-3.152650,-60.667931,1420527867
0.000000,0.000000,0.000000,0
100.000008,-3.077672,-61.070938,1426407694
100.000000,-3.214175,-60.576580,1444894955
100.000000,-3.223607,-60.550297,1423897976
59.998188,-3.226556,-60.637184,1414004542
100.000000,-3.265733,-60.535561,1446793492
100.000000,-3.192556,-60.605061,1422992987
100.000000,-3.075496,-61.059269,1394612333
99.999985,-3.175110,-60.575928,1392319084
47.221962,-2.665447,-60.513607,1438154965
0.000000,0.000000,0.000000,0
100.000008,-3.225120,-60.568295,1435090564
38.259560,-1.944083,-60.406845,1414654208
0.000000,0.000000,0.000000,0
100.000008,-3.066125,-61.133652,1419495527
100.000000,-3.216365,-60.597496,1451979041
100.000000,-3.249524,-60.626354,1388088815
94.952499,-3.255877,-60.713814,1432930877
0.000000,0.000000,0.000000,0
100.000000,-3.246300,-60.596409,1423725937
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
99.999992,-3.208743,-60.579796,1407786514
100.000000,-3.206853,-60.635792,1418584832
88.920532,-3.082482,-61.136402,1411201134
54.784126,-2.992555,-59.600224,1402340099
4.555780,-3.190234,-60.535225,1404677732
11.712813,-3.227667,-60.638203,1435778803
0.000000,0.000000,0.000000,0
96.142776,-3.154748,-60.654438,1436511554
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,-3.190510,-60.594055,1440314640
0.000000,0.000000,0.000000,0
86.640678,-1.993150,-60.368187,1448175844
77.587547,-3.247730,-60.496655,1385324025
91.413307,-3.226367,-60.616261,1419451009
99.999992,-3.213336,-60.596436,1429688583
37.820526,-3.280445,-60.684208,1428783615
0.000000,-3.182912,-60.648113,1443340508
45.315907,-3.224057,-60.589073,1434396312
99.999992,-3.198888,-60.584633,1431803597
49.155754,-3.195200,-60.572525,1450468930
0.000000,-3.239064,-60.602707,1439365321
100.000000,-3.188404,-60.618713,1415259415
100.000000,-3.193543,-60.578030,1423942340
99.999992,-3.204577,-60.595810,1450685483
100.000000,-3.191952,-60.490784,1394650887
83.922798,-3.219261,-60.682529,1442646363
68.762756,-3.193840,-60.645638,1441569267
100.000000,-3.224212,-60.676437,1445372431
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
91.470306,-3.110368,-60.449844,1421871666
4.146496,-3.236722,-60.545467,1411456230
100.000000,-3.209831,-60.523712,1419750683
100.000000,-3.224002,-60.657368,1418368337
99.999992,-3.228558,-60.592602,1428694682
15.870035,-3.133800,-60.570541,1446449364
0.000000,0.000000,0.000000,0
52.568573,-4.065068,-60.448029,1436817115
77.982887,-3.222894,-60.704742,1400180543
100.000008,-3.233282,-60.586014,1409990877
60.431309,-3.149217,-60.519585,1441652464
33.260998,-3.201927,-60.641525,1411761695
74.740425,-3.218588,-60.567047,1441397367
100.000000,-3.202832,-60.583370,1397549204
100.000000,-3.222158,-60.596497,1385712882
0.000000,0.000000,0.000000,0
0.000000,-3.202023,-60.588673,1407914321
0.000000,0.000000,0.000000,0
99.999992,-2.988348,-60.570259,1393657186
99.999992,-3.181246,-60.679031,1387872340
46.190033,-3.234539,-60.617783,1445544450
0.000000,0.000000,0.000000,0
100.000000,-3.222198,-60.568203,1450985117
100.000000,-3.227532,-60.587090,1424764143
44.372284,-3.231281,-60.598957,1408302734
100.000008,-3.153104,-60.696327,1399186842
9.519026,-3.201261,-60.617405,1405754694
9.525335,-3.311802,-60.696854,1405282842
0.000000,0.000000,0.000000,0
99.999992,-3.125778,-60.496582,1450296771
96.957985,-3.183424,-60.482262,1451679260
29.973686,-3.217955,-60.554951,1436555876
99.999992,-3.136046,-60.676987,1400919062
0.000000,-2.483085,-60.503410,1386662086
33.587776,-3.231083,-60.629017,1402601128
3.518529,-3.215488,-60.622581,1403639456
100.000000,-3.054461,-61.102444,1418113136
99.999992,-3.244452,-60.585304,1443512472
99.999985,-3.216108,-60.581421,1398625887
0.000000,0.000000,0.000000,0
96.314499,-3.261979,-60.540394,1405843630
0.000000,0.000000,0.000000,0
27.452705,-3.262006,-60.619728,1407092459
93.443703,-3.290118,-60.676590,1403900484
100.000000,-3.230533,-60.670944,1449169570
70.604988,-3.205033,-60.651711,1442951789
0.000000,0.000000,0.000000,0
100.000008,-3.241622,-60.607559,1449258692
99.999992,-3.204985,-60.574780,1416080959
70.388626,-3.236214,-60.588844,1447009981
33.130806,-3.185884,-60.616081,1447443067
100.000000,-3.193953,-60.618134,1396338909
100.000008,-3.204596,-60.598675,1428567271
100.000000,-3.060250,-61.184132,1434701971
0.000000,-3.215677,-60.503807,1439021227
100.000000,-3.190760,-60.580589,1392019616
100.000000,-3.238252,-60.549046,1448092881
97.229362,-3.269042,-60.689411,1391458831
100.000000,-3.171267,-60.598843,1421222102
99.999992,-3.220127,-60.596714,1429299883
100.000008,-2.950272,-59.561184,1443812085
35.774605,-3.223241,-60.608730,1440359127
90.324051,-3.230840,-60.647343,1413749248
0.000000,-3.213039,-60.557304,1408519538
0.000000,0.000000,0.000000,0
100.000000,-3.198962,-60.575676,1393918197
0.000000,0.000000,0.000000,0
0.000000,-3.240324,-60.598320,1438760180
100.000000,-3.216862,-60.609135,1414138124
100.000015,-3.198286,-60.569221,1387783571
52.148952,-3.205184,-60.538837,1399403268
0.000000,0.000000,0.000000,0
99.999992,-3.236351,-60.616199,1418240646
100.000000,-3.197329,-60.490700,1407697640
83.034576,-3.236655,-60.579121,1443729010
100.000000,-3.208166,-60.670410,1421827279
41.803337,-3.197330,-60.613365,1406748420
100.000000,-3.239872,-60.549515,1440575745
19.757536,-3.291897,-60.697556,1442002448
0.000000,0.000000,0.000000,0
100.000008,-3.230593,-60.616508,1446837953
100.000000,-3.210050,-60.626633,1388993818
100.000000,-3.221986,-60.539455,1415603468
100.000008,-3.178582,-60.593441,1399231260
100.000008,-3.292022,-60.651638,1398370951
99.999992,-3.199800,-60.618416,1434785058
71.411469,-3.227116,-60.628960,1396555371
44.561661,-3.185280,-60.564297,1440792265
50.647316,-3.183996,-60.537479,1444939298
81.849632,-3.190453,-60.569195,1442130144
0.000000,0.000000,0.000000,0
99.999992,-3.117093,-60.497303,1427828444
61.694504,-3.229328,-60.571850,1386445497
100.000000,-1.468401,-60.291092,1430982008
49.002243,-3.226460,-60.623497,1448997607
79.638527,-3.227304,-60.679001,1384802037
100.000000,-3.239369,-60.584854,1432453380
34.408997,-3.194338,-60.484917,1396638494
0.000000,0.000000,0.000000,0
78.920944,-3.160082,-60.428856,1431548523
99.999992,-3.222572,-60.618721,1426318563
100.000000,-3.209594,-60.618042,1432020230
99.283661,-3.216506,-60.607315,1427873067
46.066757,-3.183935,-60.552883,1438887586
100.000015,-3.248709,-60.575180,1391930748
100.000000,-3.207489,-60.565041,1425541437
100.000008,-3.215590,-60.640308,1434441076
99.999992,-3.204004,-60.608120,1391414396
100.000008,-3.221079,-60.633186,1429516645
9.346963,-3.168966,-60.533581,1436472851
100.000000,-3.203110,-60.583939,1394262435
0.000000,0.000000,0.000000,0
5.775353,-3.204537,-60.541553,1404760660
100.000000,-3.203858,-60.614594,1422343485
43.594246,-3.192784,-60.632225,1421177544
100.000008,-3.180906,-60.729862,1422687719
46.156490,-3.306087,-60.685349,1409430070
95.000275,-3.206406,-60.580338,1447487799
90.833809,-1.910884,-60.391754,1403594965
8.348816,-3.239941,-60.618614,1402862152
100.000000,-3.111800,-61.100689,1440231552
74.959114,-3.139951,-60.656693,1401951476
69.947762,-3.231984,-60.623245,1425324631
99.999992,-3.226277,-60.513954,1444550740
100.000000,-3.251309,-60.566196,1385967977
99.999992,-3.201848,-60.627796,1409213532
100.000000,-3.154921,-60.650600,1419922698
96.176292,-3.221991,-60.570549,1425802364
100.000000,-3.051251,-59.569336,1391280937
56.634331,-3.160335,-60.532959,1443034840
100.000000,-3.242218,-60.602173,1395517143
100.000000,-3.221677,-60.690704,1393013361
38.613922,-3.227768,-60.571465,1415042682
0.000000,0.000000,0.000000,0
100.000000,-3.260242,-60.511772,1403939195
99.999992,-3.204477,-60.606285,1391802931
28.024483,-3.231451,-60.589275,1435823360
100.000000,-3.231839,-60.599915,1443684624
100.000000,-3.232386,-60.564838,1426146521
100.000008,-3.206741,-60.626915,1420011819
15.195457,-3.220636,-60.595078,1444289740
0.000000,0.000000,0.000000,0
100.000000,-3.172056,-60.583588,1433708161
100.000008,-3.198575,-60.590836,1401002469
0.000000,0.000000,0.000000,0
43.613594,-3.287315,-60.725540,1412194815
35.548809,-3.198626,-60.613586,1385063141
87.247505,-3.214592,-60.647167,1443640001
92.583214,-3.184325,-60.484589,1440620131
99.999992,-3.193478,-60.606293,1433491637
3.551979,-3.189556,-60.570374,1385623840
0.000000,-3.223106,-60.558144,1409296703
100.000000,-3.213446,-60.526291,1418285257
100.000008,-2.599863,-60.480499,1385362849
0.000000,0.000000,0.000000,0
45.250298,-3.238630,-60.573563,1390592668
52.221634,-3.187568,-60.585716,1445888670
100.000000,-3.186351,-60.518383,1390853664
0.656502,-3.190071,-60.593071,1408563835
100.000000,-0.842740,-60.251049,1417763171
79.700142,-3.251867,-60.563225,1439193309
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.220268,-60.563126,1416380784
100.000000,-3.113389,-61.060917,1427789991
0.000000,0.000000,0.000000,0
53.385647,-3.201622,-60.576653,1439409723
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000008,-3.199143,-60.562748,1429255558
3.107725,-3.227172,-60.578850,1437982965
100.000008,-3.222133,-60.592514,1444506238
89.344574,-3.208576,-60.557568,1399148257
100.000000,-3.237816,-60.581203,1438154953
40.074440,-3.223796,-60.641014,1442690753
38.961895,-3.212904,-60.660065,1412366917
0.000000,0.000000,0.000000,0
97.725166,-3.193595,-60.573368,1402040556
100.000000,-3.214926,-60.709457,1413227306
100.000000,-3.178921,-60.668976,1446016269
100.000000,-3.194937,-60.632568,1394695452
100.000008,-3.060085,-61.158424,1389082813
99.999992,-3.231148,-60.576042,1427745283
69.655830,-3.175444,-60.570480,1429644111
99.999992,-1.240357,-60.310402,1393918166
100.000008,-3.209112,-60.578247,1424592122
0.000000,0.000000,0.000000,0
26.930380,-3.190242,-60.550037,1401995915
98.707741,-4.040864,-60.486252,1445455487
36.782959,-3.231801,-60.664398,1424891642
100.000000,-2.638849,-60.508575,1397804470
100.000000,-3.224546,-60.635448,1430726843
100.000000,-3.232937,-60.534462,1414915291
51.901115,-3.191558,-60.622787,1413921373
0.000000,0.000000,0.000000,0
100.000000,-3.199508,-60.575150,1418457353
100.000015,-3.186606,-60.591339,1415520561
100.000000,-3.243395,-60.582668,1393313063
0.000000,0.000000,0.000000,0
99.999992,-3.168807,-60.636368,1426057508
0.000000,-3.216182,-60.581642,1436600492
94.037079,-3.213583,-60.710793,1385579174
98.805817,-3.220922,-60.575989,1449086616
99.999992,-2.953220,-59.623581,1429988138
99.547028,-3.208776,-60.622017,1432192343
100.000000,-3.195482,-60.559731,1413704834
93.245117,-3.189799,-60.609413,1401868464
100.000000,-3.231630,-60.644207,1394179184
99.266678,-3.174654,-60.551361,1449774770
91.372635,-3.195304,-60.597473,1419362009
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.180238,-60.594723,1442041176
99.407188,-3.176497,-60.574028,1415647823
99.999992,-3.168744,-60.668781,1417763136
0.000000,0.000000,0.000000,0
64.127495,-3.202065,-60.559586,1404461206
29.845406,-3.196655,-60.610950,1441869038
100.000000,-3.182303,-60.573299,1446665802
100.000015,-3.086946,-61.102692,1448526067
77.987167,-1.870068,-60.400394,1404977407
100.000000,-3.183091,-60.602596,1431459513
69.546478,-3.214017,-60.542000,1443556992
100.000000,-3.230331,-60.565071,1397116118
21.297380,-3.971764,-60.515594,1441308287
100.000008,-3.114900,-61.138596,1391847619
76.877922,-3.202921,-60.637581,1397415604
100.000000,-3.205569,-60.559898,1419234521
0.000000,0.000000,0.000000,0
98.503693,-3.216563,-60.517422,1431198480
100.000008,-3.276999,-60.683403,1424286483
100.000000,-3.165157,-60.676056,1394784456
100.000000,-3.229341,-60.642036,1399880998
40.995846,-3.182402,-60.596546,1439148709
100.000000,-3.195518,-60.579777,1404155638
59.459377,-3.201771,-60.540695,1397848713
0.000000,0.000000,0.000000,0
100.000000,-3.221064,-60.608383,1448653393
98.339111,-3.199290,-60.577377,1410334960
93.954109,-3.225789,-60.583645,1427440077
97.098221,-3.187299,-60.640385,1418540378
99.999992,-2.700776,-60.492344,1393574087
100.000008,-3.187597,-60.647453,1432281313
100.000000,-3.171308,-60.603252,1418890409
100.000000,-3.215069,-60.558849,1417030324
100.000000,-3.232113,-60.580292,1392880067
100.000008,-3.268402,-60.465591,1388477590
65.296631,-3.186120,-60.543297,1451157161
100.000000,-3.196462,-60.560692,1389382325
79.291588,-3.209775,-60.646721,1441958074
2.079473,-3.227605,-60.596581,1402384844
21.613894,-3.188417,-60.622162,1441136258
99.999992,-3.210011,-60.625454,1426796019
100.000008,-3.280055,-60.692295,1432325730
50.692127,-3.175251,-60.544380,1440270156
100.000000,-3.222668,-60.623055,1403683935
99.999985,-3.191671,-60.608017,1418629183
100.000008,-3.241505,-60.577942,1434007948
86.608788,-3.207764,-60.594902,1445455493
100.000000,-3.206198,-60.633133,1387955523
65.060532,-3.221787,-60.657169,1400702651
100.000000,-3.209676,-60.546688,1429427583
100.000000,-3.230087,-60.567295,1390637248
100.000000,-2.685907,-60.519196,1413271808
100.000008,-3.216526,-60.613548,1384846691
100.000000,-3.221862,-60.530273,1414526533
100.000008,-3.200763,-60.604488,1389426974
97.714813,-3.220850,-60.596138,1396682980
0.000000,0.000000,0.000000,0
99.999992,-3.198947,-60.717686,1435479164
97.580452,-3.183305,-60.563210,1392924417
21.164106,-3.205266,-60.526264,1438715574
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000008,-3.182888,-60.619614,1447570794
2.689190,-3.214839,-60.621494,1417246886
100.000000,-3.187392,-60.619373,1385190729
100.000000,-3.197751,-60.592319,1428739312
44.892529,-3.730593,-60.504639,1414698691
49.414967,-3.218258,-60.623173,1410379377
99.999992,-3.229084,-60.566620,1447270954
0.000000,0.000000,0.000000,0
45.550732,-3.211146,-60.632835,1445500107
99.999992,-3.195418,-60.571999,1413443817
100.000000,-3.210886,-60.680229,1407831154
96.684380,-3.208627,-60.640881,1451546017
99.957115,-3.242313,-60.582176,1428217164
51.865372,-3.218440,-60.676899,1400008358
0.000000,0.000000,0.000000,0
100.000000,-3.179283,-60.601948,1420056083
0.267988,-3.252873,-60.559990,1388649639
35.882637,-3.243452,-60.620594,1405799035
0.000000,0.000000,0.000000,0
100.000000,-3.181180,-60.687984,1425197207
32.545055,-3.191318,-60.577698,1411373220
0.000000,0.000000,0.000000,0
95.320541,-4.654895,-60.392349,1400874586
100.000000,-3.248354,-60.621265,1427656434
99.470779,-3.056421,-61.124355,1412583573
79.252388,-4.251740,-60.469856,1402256924
100.000000,-3.188489,-60.562843,1424331057
100.000000,-3.179749,-60.660522,1410595958
100.000000,-3.014733,-59.537498,1417546580
0.000000,0.000000,0.000000,0
83.220474,-3.251708,-60.702724,1395000907
99.291054,-3.225049,-60.658962,1445022458
0.000000,0.000000,0.000000,0
99.999992,-3.209384,-60.599960,1386056897
37.386681,-3.234958,-60.602955,1402773266
97.204926,-3.216635,-60.557858,1424808453
0.000000,0.000000,0.000000,0
92.125725,-3.213624,-60.649326,1402473679
64.200340,-3.238316,-60.635468,1401307745
20.195395,-3.181581,-60.597107,1386789578
100.000008,-3.224883,-60.657616,1420355942
99.141853,-3.215867,-60.572853,1443945736
100.000000,-3.210338,-60.622272,1422948653
100.000000,-3.194908,-60.556171,1385496168
0.000000,0.000000,0.000000,0
91.996964,-3.205560,-60.612694,1398715073
0.000000,0.000000,0.000000,0
99.292725,-3.231583,-60.680023,1420139245
55.130585,-3.196418,-60.627174,1442474264
100.000000,-3.194052,-60.637260,1410984451
79.185043,-3.243731,-60.601154,1418845873
99.999992,-2.999703,-59.614834,1392663312
2.651399,-3.191305,-60.569252,1404805332
99.999992,-2.526166,-60.488499,1424069944
100.000000,-3.190135,-60.599102,1428478291
99.999992,-3.229219,-60.581684,1398453911
0.000000,0.000000,0.000000,0
100.000000,-3.208493,-60.663902,1423209658
83.884933,-3.238427,-60.638954,1385407239
99.999992,-2.383160,-60.481087,1433746744
0.845875,-3.230295,-60.571972,1386662094
46.049969,-3.156033,-60.502190,1402168049
18.429150,-3.299949,-60.640621,1442607737
54.798332,-3.229623,-60.628395,1390248536
99.999992,-2.959228,-59.581955,1409252035
100.000000,-3.209295,-60.533279,1410073887
98.224976,-3.228543,-60.623615,1409857334
0.000000,0.000000,0.000000,0
100.000000,-3.282296,-60.691425,1398020884
3.028076,-3.198618,-60.575577,1402645743
99.999992,-3.210197,-60.573463,1398670566
47.642906,-3.178835,-60.571701,1427484405
13.971398,-2.507269,-60.490711,1410506966
81.528664,-3.193561,-60.612709,1432841998
26.570133,-3.208878,-60.622154,1397721368
99.999992,-3.240978,-60.608414,1395039566
0.000000,0.000000,0.000000,0
94.321526,-3.198665,-60.518219,1400785588
34.951702,-3.211987,-60.625648,1399492345
100.000008,-3.226472,-60.604500,1409513177
100.000008,-3.244523,-60.654045,1425585781
100.000000,-3.209511,-60.593658,1428866732
88.658997,-3.209012,-60.611595,1425929893
0.000000,0.000000,0.000000,0
94.214920,-3.191456,-60.616703,1406359877
0.000000,0.000000,0.000000,0
88.012672,-3.188871,-60.565895,1425757779
100.000000,-3.212983,-60.639061,1393185400
99.999992,-3.237936,-60.606586,1433013910
86.191559,-3.218012,-60.649422,1445238982
52.066059,-3.188209,-60.621521,1417635460
100.000015,-3.005107,-61.114304,1429172514
0.000000,0.000000,0.000000,0
100.000000,-3.215007,-60.552299,1388560716
100.000008,-3.169711,-60.664005,1390892519
100.000015,-3.231871,-60.645134,1384891142
89.728691,-2.928306,-59.552052,1438282478
18.506035,-3.220374,-60.550186,1423337151
37.527271,-3.192218,-60.548527,1405410506
100.000000,-2.888700,-60.595375,1392274807
81.466263,-3.205192,-60.644726,1420572417
100.000015,-3.217044,-60.642010,1448781187
0.000000,-3.184406,-60.628036,1448953182
0.000000,0.000000,0.000000,0
86.811813,-3.225399,-60.626881,1408130699
100.000000,-3.222490,-60.589405,1399836408
99.999992,-3.218210,-60.636658,1428911302
98.480965,-3.130260,-60.509953,1387311733
64.875618,-3.204280,-60.623249,1416597146
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
88.709969,-3.190258,-60.568375,1446277342
99.999992,-3.190657,-60.606968,1432886406
13.820585,-3.216232,-60.633194,1437250156
99.999992,-3.185748,-60.628838,1445844202
98.953270,-3.218240,-60.583183,1451590222
100.000000,-3.199530,-60.575218,1396511023
35.146595,-3.202151,-60.638927,1391197849
27.379017,-3.243827,-60.622574,1442518634
100.000000,-3.148170,-60.658104,1446538422
100.000000,-3.597143,-60.470104,1396383244
99.999992,-3.022486,-59.599102,1423076091
7.465994,-3.216590,-60.621155,1440875235
80.565628,-3.211323,-60.635475,1404072505
0.000000,0.000000,0.000000,0
61.797569,-3.190218,-60.611950,1405366017
100.000008,-3.235645,-60.635078,1447226725
50.013523,-3.259682,-60.745941,1416342116
100.000000,-3.196094,-60.617245,1440658765
100.000000,-3.239003,-60.601566,1430943367
50.779469,-3.185851,-60.583935,1449602749
100.000008,-3.151931,-60.644657,1417158076
100.000000,-3.236103,-60.537304,1389338054
43.960609,-3.189821,-60.588196,1441741483
52.509594,-3.214658,-60.595554,1396122280
66.391258,-3.213201,-60.625011,1411239777
100.000000,-3.283124,-60.694511,1395606103
99.999992,-3.208649,-60.541683,1433663709
100.000015,-3.197559,-60.572067,1384974216
100.000000,-3.195706,-60.623631,1395950239
100.000000,-3.236549,-60.542347,1407309072
100.000000,-3.210326,-60.533749,1430338174
100.000000,-3.186203,-60.676613,1424675259
51.203102,-3.216432,-60.603199,1443251425
82.795197,-3.199530,-60.658264,1403378287
100.000000,-2.939071,-59.578960,1445194549
100.000008,-3.154390,-60.522488,1422043786
37.938877,-3.230863,-60.566990,1388605045
81.860390,-3.134683,-61.151817,1402906794
0.000000,0.000000,0.000000,0
100.000000,-3.187593,-60.619423,1391586489
100.000000,-3.215062,-60.526955,1397765754
100.000000,-3.208468,-60.631973,1388821812
100.000015,-3.228740,-60.600380,1438932386
0.000000,0.000000,0.000000,0
100.000000,-3.142284,-60.715351,1399536850
100.000008,-3.228766,-60.581638,1424547554
100.000008,-3.181630,-60.719292,1433746859
99.354507,-4.025546,-60.478180,1449602643
99.385193,-3.205991,-60.609020,1449819386
99.999992,-3.240690,-60.546097,1414310037
99.999992,-3.251713,-60.525383,1395644700
99.999992,-3.211011,-60.590363,1416036613
100.000000,-2.814149,-60.580643,1400569249
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
25.932348,-3.194909,-60.637371,1433275023
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.203875,-60.553234,1449946784
99.999992,-3.185161,-60.603123,1390809260
100.000008,-3.204476,-60.555359,1393790620
75.861458,-3.240723,-60.624275,1393701610
0.000000,0.000000,0.000000,0
100.000008,-3.160576,-60.729561,1434096844
100.000000,-3.297729,-60.532799,1387095174
28.328445,-3.382660,-60.559029,1389815428
100.000008,-3.207931,-60.614326,1397071649
0.000000,0.000000,0.000000,0
100.000008,-3.228143,-60.587902,1419406665
21.901947,-3.220203,-60.547821,1438543594
87.781860,-3.180819,-60.564323,1413316214
100.000000,-3.242180,-60.591423,1386229051
59.551254,-3.200576,-60.594154,1423165124
90.931953,-3.290808,-60.635151,1443990157
100.000000,-3.214489,-60.603359,1416208704
96.794365,-3.067029,-61.125786,1404289166
0.000000,0.000000,0.000000,0
100.000000,-3.210697,-60.544399,1438416080
100.000000,-3.241149,-60.576962,1442346596
99.999992,-3.244265,-60.628487,1385235087
99.312469,-3.171947,-60.549179,1414609602
100.000000,-3.176309,-60.665142,1397804382
0.000000,0.000000,0.000000,0
100.000000,-3.229048,-60.635723,1428955806
100.000000,-3.204534,-60.733047,1414393066
100.000000,-3.029540,-59.581425,1413399214
17.132526,-3.221978,-60.601624,1436211851
100.000008,-3.212726,-60.632210,1413532907
100.000008,-3.206176,-60.512074,1392796919
100.000000,-3.229587,-60.613461,1389598965
99.999985,-4.733012,-60.372803,1421610522
100.000000,-3.201355,-60.598278,1448825474
100.000000,-3.236465,-60.622040,1423120724
90.036331,-3.033885,-61.189217,1387700355
0.000000,0.000000,0.000000,0
3.161904,-3.207830,-60.565975,1436167494
0.000000,0.000000,0.000000,0
46.920139,-3.032264,-59.516106,1441047245
100.000008,-3.166682,-60.669418,1404716452
83.642990,-3.191921,-60.561295,1411672755
